Institut,Semester,Kursusnavn,Type,Dato,Start,Slut,Lokale,Beskrivelse,Team,Team_num
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,15 mar 2018,10:00:00,13:00:00,CSS 2-1-42,Hold 3,Hold 3,3
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,22 mar 2018,10:00:00,13:00:00,CSS 2-1-42,Hold 3,Hold 3,3
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,5 apr 2018,10:00:00,13:00:00,CSS 2-1-42,Hold 3,Hold 3,3
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,12 apr 2018,10:00:00,13:00:00,CSS 2-1-42,Hold 3,Hold 3,3
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,19 apr 2018,10:00:00,13:00:00,CSS 2-1-42,Hold 3,Hold 3,3
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,26 apr 2018,10:00:00,13:00:00,CSS 2-1-42,Hold 3,Hold 3,3
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,3 maj 2018,10:00:00,13:00:00,CSS 2-1-42,Hold 3,Hold 3,3
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,17 maj 2018,10:00:00,13:00:00,CSS 2-1-42,Hold 3,Hold 3,3
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,24 maj 2018,10:00:00,13:00:00,CSS 2-1-42,Hold 3,Hold 3,3
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,15 feb 2018,10:00:00,13:00:00,CSS 35-0-13,Hold 4,Hold 4,4
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,22 feb 2018,10:00:00,13:00:00,CSS 35-0-13,Hold 4,Hold 4,4
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,1 mar 2018,10:00:00,13:00:00,CSS 35-0-13,Hold 4,Hold 4,4
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,8 mar 2018,10:00:00,13:00:00,CSS 35-0-13,Hold 4,Hold 4,4
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,15 mar 2018,10:00:00,13:00:00,CSS 35-0-13,Hold 4,Hold 4,4
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,22 mar 2018,10:00:00,13:00:00,CSS 35-0-13,Hold 4,Hold 4,4
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,5 apr 2018,10:00:00,13:00:00,CSS 35-0-13,Hold 4,Hold 4,4
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,12 apr 2018,10:00:00,13:00:00,CSS 35-0-13,Hold 4,Hold 4,4
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,19 apr 2018,10:00:00,13:00:00,CSS 35-0-13,Hold 4,Hold 4,4
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,26 apr 2018,10:00:00,13:00:00,CSS 35-0-13,Hold 4,Hold 4,4
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,3 maj 2018,10:00:00,13:00:00,CSS 35-0-13,Hold 4,Hold 4,4
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,17 maj 2018,10:00:00,13:00:00,CSS 35-0-13,Hold 4,Hold 4,4
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,24 maj 2018,10:00:00,13:00:00,CSS 35-0-13,Hold 4,Hold 4,4
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,15 feb 2018,12:00:00,15:00:00,CSS 7-0-40,Hold 5,Hold 5,5
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,22 feb 2018,12:00:00,15:00:00,CSS 7-0-40,Hold 5,Hold 5,5
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,1 mar 2018,12:00:00,15:00:00,CSS 7-0-40,Hold 5,Hold 5,5
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,8 mar 2018,12:00:00,15:00:00,CSS 7-0-40,Hold 5,Hold 5,5
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,15 mar 2018,12:00:00,15:00:00,CSS 7-0-40,Hold 5,Hold 5,5
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,22 mar 2018,12:00:00,15:00:00,CSS 7-0-40,Hold 5,Hold 5,5
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,5 apr 2018,12:00:00,15:00:00,CSS 7-0-40,Hold 5,Hold 5,5
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,12 apr 2018,12:00:00,15:00:00,CSS 7-0-40,Hold 5,Hold 5,5
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,19 apr 2018,12:00:00,15:00:00,CSS 7-0-40,Hold 5,Hold 5,5
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,26 apr 2018,12:00:00,15:00:00,CSS 7-0-40,Hold 5,Hold 5,5
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,3 maj 2018,12:00:00,15:00:00,CSS 7-0-40,Hold 5,Hold 5,5
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,17 maj 2018,12:00:00,15:00:00,CSS 7-0-40,Hold 5,Hold 5,5
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,24 maj 2018,12:00:00,15:00:00,CSS 7-0-40,Hold 5,Hold 5,5
2200,F18,Økonomiske Principper B (Undervisning),Forelæsning,16 feb 2018,08:00:00,10:00:00,CSS 35-01-05,F,Alle,-1
2200,F18,Økonomiske Principper B (Undervisning),Forelæsning,2 mar 2018,08:00:00,10:00:00,CSS 35-01-05,F,Alle,-1
2200,F18,Økonomiske Principper B (Undervisning),Forelæsning,13 apr 2018,08:00:00,10:00:00,CSS 35-01-05,F,Alle,-1
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,16 feb 2018,12:00:00,15:00:00,CSS 5-0-28,Hold 6,Hold 6,6
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,23 feb 2018,12:00:00,15:00:00,CSS 5-0-28,Hold 6,Hold 6,6
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,2 mar 2018,12:00:00,15:00:00,CSS 5-0-28,Hold 6,Hold 6,6
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,9 mar 2018,12:00:00,15:00:00,CSS 5-0-28,Hold 6,Hold 6,6
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,16 mar 2018,12:00:00,15:00:00,CSS 5-0-28,Hold 6,Hold 6,6
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,23 mar 2018,12:00:00,15:00:00,CSS 5-0-28,Hold 6,Hold 6,6
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,6 apr 2018,12:00:00,15:00:00,CSS 5-0-28,Hold 6,Hold 6,6
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,13 apr 2018,12:00:00,15:00:00,CSS 5-0-28,Hold 6,Hold 6,6
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,20 apr 2018,12:00:00,15:00:00,CSS 5-0-28,Hold 6,Hold 6,6
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,4 maj 2018,12:00:00,15:00:00,CSS 5-0-28,Hold 6,Hold 6,6
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,11 maj 2018,12:00:00,15:00:00,CSS 5-0-28,Hold 6,Hold 6,6
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,18 maj 2018,12:00:00,15:00:00,CSS 5-0-28,Hold 6,Hold 6,6
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,25 maj 2018,12:00:00,15:00:00,CSS 5-0-28,Hold 6,Hold 6,6
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,12 mar 2018,15:00:00,18:00:00,CSS 5-1-22,Hold 2,Hold 2,2
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,27 mar 2018,12:00:00,15:00:00,CSS 2-1-49,Hold 4,Hold 4,4
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,3 apr 2018,08:00:00,10:00:00,CSS 35-0-13,Hold 10,Hold 10,10
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,3 apr 2018,12:00:00,15:00:00,CSS 2-1-02,Hold 3,Hold 3,3
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,3 apr 2018,12:00:00,15:00:00,CSS 2-0-18,Hold 5,Hold 5,5
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,3 apr 2018,15:00:00,18:00:00,CSS 7-0-28,Hold 7 - Erstatningstime,Hold 7 ,7
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,5 apr 2018,10:00:00,13:00:00,CSS 2-0-36,Hold 1,Hold 1,1
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,24 maj 2018,10:00:00,13:00:00,CSS 2-0-36,Hold 1,Hold 1,1
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,6 apr 2018,12:00:00,15:00:00,CSS 2-1-18,Hold 8 - Erstatningstime,Hold 8 ,8
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,6 apr 2018,12:00:00,15:00:00,CSS 7-0-22,Hold 9,Hold 9,9
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,10 apr 2018,12:00:00,15:00:00,CSS 35-0-13,Hold 4,Hold 4,4
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,16 apr 2018,15:00:00,18:00:00,CSS 2-0-18,Hold 2,Hold 2,2
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,8 maj 2018,12:00:00,15:00:00,CSS 2-0-18,Hold 1,Hold 1,1
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,13 feb 2018,12:00:00,15:00:00,CSS 5-1-22,Hold 2,Hold 2,2
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,20 feb 2018,12:00:00,15:00:00,CSS 5-1-22,Hold 2,Hold 2,2
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,27 feb 2018,12:00:00,15:00:00,CSS 5-1-22,Hold 2,Hold 2,2
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,6 mar 2018,12:00:00,15:00:00,CSS 5-1-22,Hold 2,Hold 2,2
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,13 mar 2018,12:00:00,15:00:00,CSS 5-1-22,Hold 2,Hold 2,2
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,20 mar 2018,12:00:00,15:00:00,CSS 5-1-22,Hold 2,Hold 2,2
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,27 mar 2018,12:00:00,15:00:00,CSS 5-1-22,Hold 2,Hold 2,2
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,3 apr 2018,12:00:00,15:00:00,CSS 5-1-22,Hold 2,Hold 2,2
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,10 apr 2018,12:00:00,15:00:00,CSS 5-1-22,Hold 2,Hold 2,2
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,17 apr 2018,12:00:00,15:00:00,CSS 5-1-22,Hold 2,Hold 2,2
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,24 apr 2018,12:00:00,15:00:00,CSS 5-1-22,Hold 2,Hold 2,2
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,1 maj 2018,12:00:00,15:00:00,CSS 5-1-22,Hold 2,Hold 2,2
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,8 maj 2018,12:00:00,15:00:00,CSS 5-1-22,Hold 2,Hold 2,2
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,15 maj 2018,12:00:00,15:00:00,CSS 5-1-22,Hold 2,Hold 2,2
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,22 maj 2018,12:00:00,15:00:00,CSS 5-1-22,Hold 2,Hold 2,2
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,15 feb 2018,10:00:00,13:00:00,CSS 2-1-42,Hold 3,Hold 3,3
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,22 feb 2018,10:00:00,13:00:00,CSS 2-1-42,Hold 3,Hold 3,3
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,1 mar 2018,10:00:00,13:00:00,CSS 2-1-42,Hold 3,Hold 3,3
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,8 mar 2018,10:00:00,13:00:00,CSS 2-1-42,Hold 3,Hold 3,3
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,15 mar 2018,10:00:00,13:00:00,CSS 2-1-42,Hold 3,Hold 3,3
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,22 mar 2018,10:00:00,13:00:00,CSS 2-1-42,Hold 3,Hold 3,3
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,5 apr 2018,10:00:00,13:00:00,CSS 2-1-42,Hold 3,Hold 3,3
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,12 apr 2018,10:00:00,13:00:00,CSS 2-1-42,Hold 3,Hold 3,3
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,19 apr 2018,10:00:00,13:00:00,CSS 2-1-42,Hold 3,Hold 3,3
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,26 apr 2018,10:00:00,13:00:00,CSS 2-1-42,Hold 3,Hold 3,3
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,3 maj 2018,10:00:00,13:00:00,CSS 2-1-42,Hold 3,Hold 3,3
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,17 maj 2018,10:00:00,13:00:00,CSS 2-1-42,Hold 3,Hold 3,3
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,24 maj 2018,10:00:00,13:00:00,CSS 2-1-42,Hold 3,Hold 3,3
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,15 feb 2018,10:00:00,13:00:00,CSS 35-0-13,Hold 4,Hold 4,4
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,22 feb 2018,10:00:00,13:00:00,CSS 35-0-13,Hold 4,Hold 4,4
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,1 mar 2018,10:00:00,13:00:00,CSS 35-0-13,Hold 4,Hold 4,4
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,8 mar 2018,10:00:00,13:00:00,CSS 35-0-13,Hold 4,Hold 4,4
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,15 mar 2018,10:00:00,13:00:00,CSS 35-0-13,Hold 4,Hold 4,4
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,22 mar 2018,10:00:00,13:00:00,CSS 35-0-13,Hold 4,Hold 4,4
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,5 apr 2018,10:00:00,13:00:00,CSS 35-0-13,Hold 4,Hold 4,4
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,12 apr 2018,10:00:00,13:00:00,CSS 35-0-13,Hold 4,Hold 4,4
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,19 apr 2018,10:00:00,13:00:00,CSS 35-0-13,Hold 4,Hold 4,4
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,26 apr 2018,10:00:00,13:00:00,CSS 35-0-13,Hold 4,Hold 4,4
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,3 maj 2018,10:00:00,13:00:00,CSS 35-0-13,Hold 4,Hold 4,4
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,17 maj 2018,10:00:00,13:00:00,CSS 35-0-13,Hold 4,Hold 4,4
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,24 maj 2018,10:00:00,13:00:00,CSS 35-0-13,Hold 4,Hold 4,4
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,5 apr 2018,10:00:00,13:00:00,CSS 2-0-36,Hold 1,Hold 1,1
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,24 maj 2018,10:00:00,13:00:00,CSS 2-0-36,Hold 1,Hold 1,1
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,15 feb 2018,12:00:00,15:00:00,CSS 7-0-40,Hold 5,Hold 5,5
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,22 feb 2018,12:00:00,15:00:00,CSS 7-0-40,Hold 5,Hold 5,5
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,1 mar 2018,12:00:00,15:00:00,CSS 7-0-40,Hold 5,Hold 5,5
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,8 mar 2018,12:00:00,15:00:00,CSS 7-0-40,Hold 5,Hold 5,5
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,15 mar 2018,12:00:00,15:00:00,CSS 7-0-40,Hold 5,Hold 5,5
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,22 mar 2018,12:00:00,15:00:00,CSS 7-0-40,Hold 5,Hold 5,5
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,5 apr 2018,12:00:00,15:00:00,CSS 7-0-40,Hold 5,Hold 5,5
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,12 apr 2018,12:00:00,15:00:00,CSS 7-0-40,Hold 5,Hold 5,5
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,19 apr 2018,12:00:00,15:00:00,CSS 7-0-40,Hold 5,Hold 5,5
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,26 apr 2018,12:00:00,15:00:00,CSS 7-0-40,Hold 5,Hold 5,5
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,3 maj 2018,12:00:00,15:00:00,CSS 7-0-40,Hold 5,Hold 5,5
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,17 maj 2018,12:00:00,15:00:00,CSS 7-0-40,Hold 5,Hold 5,5
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,24 maj 2018,12:00:00,15:00:00,CSS 7-0-40,Hold 5,Hold 5,5
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,16 feb 2018,12:00:00,15:00:00,CSS 5-0-28,Hold 6,Hold 6,6
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,23 feb 2018,12:00:00,15:00:00,CSS 5-0-28,Hold 6,Hold 6,6
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,2 mar 2018,12:00:00,15:00:00,CSS 5-0-28,Hold 6,Hold 6,6
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,9 mar 2018,12:00:00,15:00:00,CSS 5-0-28,Hold 6,Hold 6,6
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,16 mar 2018,12:00:00,15:00:00,CSS 5-0-28,Hold 6,Hold 6,6
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,23 mar 2018,12:00:00,15:00:00,CSS 5-0-28,Hold 6,Hold 6,6
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,6 apr 2018,12:00:00,15:00:00,CSS 5-0-28,Hold 6,Hold 6,6
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,13 apr 2018,12:00:00,15:00:00,CSS 5-0-28,Hold 6,Hold 6,6
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,20 apr 2018,12:00:00,15:00:00,CSS 5-0-28,Hold 6,Hold 6,6
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,4 maj 2018,12:00:00,15:00:00,CSS 5-0-28,Hold 6,Hold 6,6
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,11 maj 2018,12:00:00,15:00:00,CSS 5-0-28,Hold 6,Hold 6,6
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,18 maj 2018,12:00:00,15:00:00,CSS 5-0-28,Hold 6,Hold 6,6
2200,F18,Økonomiske Principper B (Undervisning),Undervisning,25 maj 2018,12:00:00,15:00:00,CSS 5-0-28,Hold 6,Hold 6,6
2200,F18,Makroøkonomi I,Forelæsning,6 feb 2018,10:00:00,12:00:00,CSS 18-01-11,F,Alle,-1
2200,F18,Makroøkonomi I,Forelæsning,13 feb 2018,10:00:00,12:00:00,CSS 18-01-11,F,Alle,-1
2200,F18,Makroøkonomi I,Forelæsning,20 feb 2018,10:00:00,12:00:00,CSS 18-01-11,F,Alle,-1
2200,F18,Makroøkonomi I,Forelæsning,27 feb 2018,10:00:00,12:00:00,CSS 18-01-11,F,Alle,-1
2200,F18,Makroøkonomi I,Forelæsning,6 mar 2018,10:00:00,12:00:00,CSS 18-01-11,F,Alle,-1
2200,F18,Makroøkonomi I,Forelæsning,13 mar 2018,10:00:00,12:00:00,CSS 18-01-11,F,Alle,-1
2200,F18,Makroøkonomi I,Forelæsning,20 mar 2018,10:00:00,12:00:00,CSS 18-01-11,F,Alle,-1
2200,F18,Makroøkonomi I,Forelæsning,27 mar 2018,10:00:00,12:00:00,CSS 18-01-11,F,Alle,-1
2200,F18,Makroøkonomi I,Forelæsning,3 apr 2018,10:00:00,12:00:00,CSS 18-01-11,F,Alle,-1
2200,F18,Makroøkonomi I,Forelæsning,10 apr 2018,10:00:00,12:00:00,CSS 18-01-11,F,Alle,-1
2200,F18,Makroøkonomi I,Forelæsning,17 apr 2018,10:00:00,12:00:00,CSS 18-01-11,F,Alle,-1
2200,F18,Makroøkonomi I,Forelæsning,24 apr 2018,10:00:00,12:00:00,CSS 18-01-11,F,Alle,-1
2200,F18,Makroøkonomi I,Forelæsning,1 maj 2018,10:00:00,12:00:00,CSS 18-01-11,F,Alle,-1
2200,F18,Makroøkonomi I,Forelæsning,8 maj 2018,10:00:00,12:00:00,CSS 18-01-11,F,Alle,-1
2200,F18,Makroøkonomi I,Forelæsning,15 maj 2018,10:00:00,12:00:00,CSS 18-01-11,F,Alle,-1
2200,F18,Makroøkonomi I,Forelæsning,22 maj 2018,10:00:00,12:00:00,CSS 18-01-11,F,Alle,-1
2200,F18,Makroøkonomi I,Forelæsning,8 feb 2018,08:00:00,10:00:00,CSS 18-01-11,F Lige uger,Alle,-1
2200,F18,Makroøkonomi I,Forelæsning,22 feb 2018,08:00:00,10:00:00,CSS 18-01-11,F Lige uger,Alle,-1
2200,F18,Makroøkonomi I,Forelæsning,22 mar 2018,08:00:00,10:00:00,CSS 18-01-11,F Lige uger,Alle,-1
2200,F18,Makroøkonomi I,Forelæsning,5 apr 2018,08:00:00,10:00:00,CSS 18-01-11,F Lige uger,Alle,-1
2200,F18,Makroøkonomi I,Forelæsning,19 apr 2018,08:00:00,10:00:00,CSS 18-01-11,F Lige uger,Alle,-1
2200,F18,Makroøkonomi I,Forelæsning,3 maj 2018,08:00:00,10:00:00,CSS 18-01-11,F Lige uger,Alle,-1
2200,F18,Makroøkonomi I,Forelæsning,17 maj 2018,08:00:00,10:00:00,CSS 18-01-11,F Lige uger,Alle,-1
2200,F18,Makroøkonomi I,Undervisning,9 feb 2018,12:00:00,15:00:00,CSS 2-0-24,Hold 2,Hold 2,2
2200,F18,Makroøkonomi I,Undervisning,16 feb 2018,12:00:00,15:00:00,CSS 2-0-24,Hold 2,Hold 2,2
2200,F18,Makroøkonomi I,Undervisning,23 feb 2018,12:00:00,15:00:00,CSS 2-0-24,Hold 2,Hold 2,2
2200,F18,Makroøkonomi I,Undervisning,2 mar 2018,12:00:00,15:00:00,CSS 2-0-24,Hold 2,Hold 2,2
2200,F18,Makroøkonomi I,Undervisning,9 mar 2018,12:00:00,15:00:00,CSS 2-0-24,Hold 2,Hold 2,2
2200,F18,Makroøkonomi I,Undervisning,16 mar 2018,12:00:00,15:00:00,CSS 2-0-24,Hold 2,Hold 2,2
2200,F18,Makroøkonomi I,Undervisning,23 mar 2018,12:00:00,15:00:00,CSS 2-0-24,Hold 2,Hold 2,2
2200,F18,Makroøkonomi I,Undervisning,30 mar 2018,12:00:00,15:00:00,CSS 2-0-24,Hold 2,Hold 2,2
2200,F18,Makroøkonomi I,Undervisning,6 apr 2018,12:00:00,15:00:00,CSS 2-0-24,Hold 2,Hold 2,2
2200,F18,Makroøkonomi I,Undervisning,13 apr 2018,12:00:00,15:00:00,CSS 2-0-24,Hold 2,Hold 2,2
2200,F18,Makroøkonomi I,Undervisning,20 apr 2018,12:00:00,15:00:00,CSS 2-0-24,Hold 2,Hold 2,2
2200,F18,Makroøkonomi I,Undervisning,27 apr 2018,12:00:00,15:00:00,CSS 2-0-24,Hold 2,Hold 2,2
2200,F18,Makroøkonomi I,Undervisning,4 maj 2018,12:00:00,15:00:00,CSS 2-0-24,Hold 2,Hold 2,2
2200,F18,Makroøkonomi I,Undervisning,11 maj 2018,12:00:00,15:00:00,CSS 2-0-24,Hold 2,Hold 2,2
2200,F18,Makroøkonomi I,Undervisning,18 maj 2018,12:00:00,15:00:00,CSS 2-0-24,Hold 2,Hold 2,2
2200,F18,Makroøkonomi I,Undervisning,25 maj 2018,12:00:00,15:00:00,CSS 2-0-24,Hold 2,Hold 2,2
2200,F18,Makroøkonomi I,Undervisning,14 feb 2018,10:00:00,13:00:00,CSS 2-0-30,Hold 3,Hold 3,3
2200,F18,Makroøkonomi I,Undervisning,21 feb 2018,10:00:00,13:00:00,CSS 2-0-30,Hold 3,Hold 3,3
2200,F18,Makroøkonomi I,Undervisning,28 feb 2018,10:00:00,13:00:00,CSS 2-0-30,Hold 3,Hold 3,3
2200,F18,Makroøkonomi I,Undervisning,7 mar 2018,10:00:00,13:00:00,CSS 2-0-30,Hold 3,Hold 3,3
2200,F18,Makroøkonomi I,Undervisning,14 mar 2018,10:00:00,13:00:00,CSS 2-0-30,Hold 3,Hold 3,3
2200,F18,Makroøkonomi I,Undervisning,21 mar 2018,10:00:00,13:00:00,CSS 2-0-30,Hold 3,Hold 3,3
2200,F18,Makroøkonomi I,Undervisning,28 mar 2018,10:00:00,13:00:00,CSS 2-0-30,Hold 3,Hold 3,3
2200,F18,Makroøkonomi I,Undervisning,4 apr 2018,10:00:00,13:00:00,CSS 2-0-30,Hold 3,Hold 3,3
2200,F18,Makroøkonomi I,Undervisning,11 apr 2018,10:00:00,13:00:00,CSS 2-0-30,Hold 3,Hold 3,3
2200,F18,Makroøkonomi I,Undervisning,18 apr 2018,10:00:00,13:00:00,CSS 2-0-30,Hold 3,Hold 3,3
2200,F18,Makroøkonomi I,Undervisning,25 apr 2018,10:00:00,13:00:00,CSS 2-0-30,Hold 3,Hold 3,3
2200,F18,Makroøkonomi I,Undervisning,2 maj 2018,10:00:00,13:00:00,CSS 2-0-30,Hold 3,Hold 3,3
2200,F18,Makroøkonomi I,Undervisning,9 maj 2018,10:00:00,13:00:00,CSS 2-0-30,Hold 3,Hold 3,3
2200,F18,Makroøkonomi I,Undervisning,16 maj 2018,10:00:00,13:00:00,CSS 2-0-30,Hold 3,Hold 3,3
2200,F18,Makroøkonomi I,Undervisning,23 maj 2018,10:00:00,13:00:00,CSS 2-0-30,Hold 3,Hold 3,3
2200,F18,Makroøkonomi I,Forelæsning,20 feb 2018,12:00:00,13:00:00,CSS 18-01-11,F,Alle,-1
2200,F18,Makroøkonomi I,Undervisning,21 feb 2018,10:00:00,13:00:00,CSS 2-0-24,Hold 1,Hold 1,1
2200,F18,Makroøkonomi I,Undervisning,28 feb 2018,10:00:00,13:00:00,CSS 2-0-24,Hold 1,Hold 1,1
2200,F18,Makroøkonomi I,Undervisning,7 mar 2018,10:00:00,13:00:00,CSS 2-0-24,Hold 1,Hold 1,1
2200,F18,Makroøkonomi I,Undervisning,14 mar 2018,10:00:00,13:00:00,CSS 2-0-24,Hold 1,Hold 1,1
2200,F18,Makroøkonomi I,Undervisning,21 mar 2018,10:00:00,13:00:00,CSS 2-0-24,Hold 1,Hold 1,1
2200,F18,Makroøkonomi I,Undervisning,28 mar 2018,10:00:00,13:00:00,CSS 2-0-24,Hold 1,Hold 1,1
2200,F18,Makroøkonomi I,Undervisning,4 apr 2018,10:00:00,13:00:00,CSS 2-0-24,Hold 1,Hold 1,1
2200,F18,Makroøkonomi I,Undervisning,11 apr 2018,10:00:00,13:00:00,CSS 2-0-24,Hold 1,Hold 1,1
2200,F18,Makroøkonomi I,Undervisning,18 apr 2018,10:00:00,13:00:00,CSS 2-0-24,Hold 1,Hold 1,1
2200,F18,Makroøkonomi I,Undervisning,25 apr 2018,10:00:00,13:00:00,CSS 2-0-24,Hold 1,Hold 1,1
